id,level,section,question_type,question,option_a,option_b,option_c,option_d,answer,explanation
Q0581,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［嫌がる］",いやがる,やがる,いやが,いやる,A,「嫌がる」の読みは「いやがる」。 意味: reluctant。
Q0582,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［停止］",でいじ,ふくすう,ていし,みのる,C,「停止」の読みは「ていし」。 意味: suspension。
Q0583,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［出迎える］",でむえる,むかえる,でむかえ,でむかえる,D,「出迎える」の読みは「でむかえる」。 意味: to meet。
Q0584,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［浮ぶ］",ひろさ,うかぶ,しめきる,うがぶ,B,「浮ぶ」の読みは「うかぶ」。 意味: to float。
Q0585,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［重］",ぼうし,じゅう,めじるし,じゆう,B,「重」の読みは「じゅう」。 意味: heavy ~。
Q0586,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［店屋］",みせや,みぜや,せめる,しんや,A,「店屋」の読みは「みせや」。 意味: store。
Q0587,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［稀］",くやむ,しかい,まれ,たつ,C,「稀」の読みは「まれ」。 意味: rare。
Q0588,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［生ずる］",ょうずる,しようずる,しょずる,しょうずる,D,「生ずる」の読みは「しょうずる」。 意味: to cause。
Q0589,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［争う］",あらそう,あらそ,らそう,あらう,A,「争う」の読みは「あらそう」。 意味: to compete。
Q0590,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［寝巻］",ねまぎ,えいわ,ねまき,みにくい,C,「寝巻」の読みは「ねまき」。 意味: sleep-wear。
Q0591,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［公務］",きょうむ,へいじつ,こうむ,ごうむ,C,「公務」の読みは「こうむ」。 意味: official business。
Q0592,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［言葉遣い］",とばづかい,ごどばづがい,ことばづか,ことばづかい,D,「言葉遣い」の読みは「ことばづかい」。 意味: speech。
Q0593,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［殻］",こうじ,がら,ふる,から,D,「殻」の読みは「から」。 意味: shell。
Q0594,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［公正］",こうせい,こうしょう,うせい,こうせ,A,「公正」の読みは「こうせい」。 意味: justice。
Q0595,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［芸能］",いのう,げいのう,げいう,げいの,B,「芸能」の読みは「げいのう」。 意味: public entertainment。
Q0596,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［心得る］",ここえる,こころえる,ころえる,ごごろえる,B,「心得る」の読みは「こころえる」。 意味: to understand。
Q0597,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［着せる］",きせる,めい,おまいり,ぎぜる,A,「着せる」の読みは「きせる」。 意味: to put on clothes。
Q0598,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［振り］",しょく,ぶり,がい,ひふ,B,「振り」の読みは「ぶり」。 意味: after an interval of ~。
Q0599,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［隙間］",すきま,ぶんるい,なす,ずぎま,A,「隙間」の読みは「すきま」。 意味: crack。
Q0600,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［瓶詰］",びぬづめ,びんづ,びんづめ,びんめ,C,「瓶詰」の読みは「びんづめ」。 意味: bottling。
Q0601,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［扇風機］",せんぷうき,せぬぷうき,んぷうき,せんぷう,A,「扇風機」の読みは「せんぷうき」。 意味: electric fan。
Q0602,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［呑気］",ころがる,のんぎ,のぬき,のんき,D,「呑気」の読みは「のんき」。 意味: carefree。
Q0603,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［略す］",りゃぐず,りゃくす,りやくす,ゃくす,B,「略す」の読みは「りゃくす」。 意味: to abbreviate。
Q0604,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［名刺］",めいし,めいじ,よせる,おのおの,A,「名刺」の読みは「めいし」。 意味: business card。
Q0605,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［経度］",けいど,げいど,けんがく,かいど,A,「経度」の読みは「けいど」。 意味: longitude。
Q0606,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［私立］",しりつ,きしょう,じりづ,ちゃく,A,「私立」の読みは「しりつ」。 意味: private (establishment)。
Q0607,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［上下］",ょうげ,じょげ,じようげ,じょうげ,D,「上下」の読みは「じょうげ」。 意味: high and low。
Q0608,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［蘇る］",みがえる,よみがえ,よみがえる,よみえる,C,「蘇る」の読みは「よみがえる」。 意味: to be resurrected。
Q0609,N2,vocabulary,kanji_reading,"次の文の［　］の言葉の読み方として最もよいものを選びなさい。

［有無］",うむ,かしま,ゆだん,かもつ,A,「有無」の読みは「うむ」。 意味: existence or nonexistence。
